player_name,player_id,date,status,reason,value,source_file
Sydney Wiese,3055808,2017-10-04,not_chosen,coach_decision,COACH'S DECISION,player_box_2017.parquet
Temi Fagbenle,2569044,2017-10-04,not_chosen,coach_decision,COACH'S DECISION,player_box_2017.parquet
Tiffany Jackson-Jones,729,2017-10-04,not_chosen,coach_decision,COACH'S DECISION,player_box_2017.parquet
Aerial Powers,2999035,2018-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Imani Wright,3054094,2018-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Yvonne Turner,2235933,2018-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Adut Bulgak,3142019,2018-05-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Linnae Harper,3056639,2018-05-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-05-19,unavailable,injury,ACL,player_box_2018.parquet
Adut Bulgak,3142019,2018-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Aerial Powers,2999035,2018-05-20,unavailable,injury,QUAD INJURY,player_box_2018.parquet
Brittany Boyd-Jones,2566210,2018-05-20,unavailable,injury,LEFT ACHILLES TENDON,player_box_2018.parquet
Candace Parker,812,2018-05-20,unavailable,injury,BACK INJURY,player_box_2018.parquet
Cecilia Zandalasini,4257500,2018-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Epiphanny Prince,882,2018-05-20,unavailable,injury,CONCUSSION,player_box_2018.parquet
Glory Johnson,1053,2018-05-20,unavailable,injury,HAMSTRING,player_box_2018.parquet
Imani Wright,3054094,2018-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Jantel Lavender,1013,2018-05-20,unavailable,suspension,SUSPENDED BY LEAGUE,player_box_2018.parquet
Kiah Stokes,2590093,2018-05-20,unavailable,injury,LEFT FOOT,player_box_2018.parquet
Linnae Harper,3056639,2018-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Maria Vadeeva,4329370,2018-05-20,unavailable,suspension,SUSPENDED BY LEAGUE,player_box_2018.parquet
Moriah Jefferson,2998927,2018-05-20,unavailable,injury,KNEE INJURY,player_box_2018.parquet
